Store Name,Product,Date,Sales Quantity,Footfall,Space_Allocated,  Price  ,  Cost  ,  Revenue  ,  Total Cost  ,  Profit  ,Sales per sq meter,Profit per sq meter,Conversion rate,Traffic Density
Store A,Grains & Raw food items,14/12/2023,345,4063,36,19.00,10.00,6555.00,3450.00,3105.00,9.583333333,86.25,8%,112.86
Store A,Grains & Raw food items,14/12/2023,1305,2869,167,19.00,10.00,24795.00,13050.00,11745.00,7.814371257,70.33,45%,17.18
Store D,Grains & Raw food items,14/12/2023,1427,1295,125,19.00,10.00,27113.00,14270.00,12843.00,11.416,102.74,110%,10.36
Store B,Grains & Raw food items,15/12/2023,1125,2371,86,19.00,10.00,21375.00,11250.00,10125.00,13.08139535,117.73,47%,27.57
Store B,Grains & Raw food items,15/12/2023,1872,4974,196,19.00,10.00,35568.00,18720.00,16848.00,9.551020408,85.96,38%,25.38
Store B,Grains & Raw food items,15/12/2023,291,4004,179,19.00,10.00,5529.00,2910.00,2619.00,1.625698324,14.63,7%,22.37
Store A,Grains & Raw food items,15/12/2023,858,4113,59,19.00,10.00,16302.00,8580.00,7722.00,14.54237288,130.88,21%,69.71
Store A,Grains & Raw food items,15/12/2023,695,4510,15,19.00,10.00,13205.00,6950.00,6255.00,46.33333333,417.00,15%,300.67
Store D,Grains & Raw food items,15/12/2023,1769,1336,189,19.00,10.00,33611.00,17690.00,15921.00,9.35978836,84.24,132%,7.07
Store E,Grains & Raw food items,15/12/2023,1355,4894,186,19.00,10.00,25745.00,13550.00,12195.00,7.284946237,65.56,28%,26.31
Store B,Grains & Raw food items,15/12/2023,1570,3125,62,19.00,10.00,29830.00,15700.00,14130.00,25.32258065,227.90,50%,50.40
Store C,Grains & Raw food items,15/12/2023,987,1294,167,19.00,10.00,18753.00,9870.00,8883.00,5.910179641,53.19,76%,7.75
Store E,Grains & Raw food items,15/12/2023,1896,3309,109,19.00,10.00,36024.00,18960.00,17064.00,17.39449541,156.55,57%,30.36
Store C,Grains & Raw food items,15/12/2023,496,1617,148,19.00,10.00,9424.00,4960.00,4464.00,3.351351351,30.16,31%,10.93
Store D,Grains & Raw food items,15/12/2023,1971,2724,69,19.00,10.00,37449.00,19710.00,17739.00,28.56521739,257.09,72%,39.48
Store D,Grains & Raw food items,15/12/2023,1174,4573,90,19.00,10.00,22306.00,11740.00,10566.00,13.04444444,117.40,26%,50.81
Store E,Grains & Raw food items,15/12/2023,1242,565,28,19.00,10.00,23598.00,12420.00,11178.00,44.35714286,399.21,220%,20.18
Store E,Grains & Raw food items,15/12/2023,700,3247,54,19.00,10.00,13300.00,7000.00,6300.00,12.96296296,116.67,22%,60.13
Store E,Grains & Raw food items,16/12/2023,1032,2410,34,19.00,10.00,19608.00,10320.00,9288.00,30.35294118,273.18,43%,70.88
Store A,Grains & Raw food items,16/12/2023,1121,933,97,19.00,10.00,21299.00,11210.00,10089.00,11.55670103,104.01,120%,9.62
Store C,Grains & Raw food items,16/12/2023,1439,3748,37,19.00,10.00,27341.00,14390.00,12951.00,38.89189189,350.03,38%,101.30
Store D,Grains & Raw food items,16/12/2023,1531,3220,37,19.00,10.00,29089.00,15310.00,13779.00,41.37837838,372.41,48%,87.03
Store B,Grains & Raw food items,16/12/2023,227,4368,38,19.00,10.00,4313.00,2270.00,2043.00,5.973684211,53.76,5%,114.95
Store A,Grains & Raw food items,16/12/2023,907,2070,31,19.00,10.00,17233.00,9070.00,8163.00,29.25806452,263.32,44%,66.77
Store A,Grains & Raw food items,16/12/2023,1090,3106,24,19.00,10.00,20710.00,10900.00,9810.00,45.41666667,408.75,35%,129.42
Store E,Grains & Raw food items,16/12/2023,1289,2169,169,19.00,10.00,24491.00,12890.00,11601.00,7.627218935,68.64,59%,12.83
Store A,Grains & Raw food items,16/12/2023,1110,810,33,19.00,10.00,21090.00,11100.00,9990.00,33.63636364,302.73,137%,24.55
Store D,Grains & Raw food items,16/12/2023,1243,3400,77,19.00,10.00,23617.00,12430.00,11187.00,16.14285714,145.29,37%,44.16
Store C,Grains & Raw food items,16/12/2023,948,983,185,19.00,10.00,18012.00,9480.00,8532.00,5.124324324,46.12,96%,5.31
Store B,Grains & Raw food items,17/12/2023,485,4326,44,19.00,10.00,9215.00,4850.00,4365.00,11.02272727,99.20,11%,98.32
Store A,Grains & Raw food items,17/12/2023,1307,1336,116,19.00,10.00,24833.00,13070.00,11763.00,11.26724138,101.41,98%,11.52
Store A,Grains & Raw food items,17/12/2023,1258,3845,173,19.00,10.00,23902.00,12580.00,11322.00,7.271676301,65.45,33%,22.23
Store B,Grains & Raw food items,17/12/2023,211,4999,162,19.00,10.00,4009.00,2110.00,1899.00,1.302469136,11.72,4%,30.86
Store B,Grains & Raw food items,17/12/2023,1376,1207,162,19.00,10.00,26144.00,13760.00,12384.00,8.49382716,76.44,114%,7.45
Store A,Grains & Raw food items,17/12/2023,844,4717,44,19.00,10.00,16036.00,8440.00,7596.00,19.18181818,172.64,18%,107.20
Store B,Grains & Raw food items,17/12/2023,858,3393,35,19.00,10.00,16302.00,8580.00,7722.00,24.51428571,220.63,25%,96.94
Store C,Grains & Raw food items,17/12/2023,1425,594,133,19.00,10.00,27075.00,14250.00,12825.00,10.71428571,96.43,240%,4.47
Store B,Grains & Raw food items,17/12/2023,407,4702,36,19.00,10.00,7733.00,4070.00,3663.00,11.30555556,101.75,9%,130.61
Store C,Grains & Raw food items,17/12/2023,1385,1406,147,19.00,10.00,26315.00,13850.00,12465.00,9.421768707,84.80,99%,9.56
Store E,Grains & Raw food items,17/12/2023,1352,3464,177,19.00,10.00,25688.00,13520.00,12168.00,7.638418079,68.75,39%,19.57
Store C,Grains & Raw food items,18/12/2023,1315,3966,148,19.00,10.00,24985.00,13150.00,11835.00,8.885135135,79.97,33%,26.80
Store B,Grains & Raw food items,18/12/2023,1448,2601,65,19.00,10.00,27512.00,14480.00,13032.00,22.27692308,200.49,56%,40.02
Store B,Grains & Raw food items,18/12/2023,1410,3826,187,19.00,10.00,26790.00,14100.00,12690.00,7.540106952,67.86,37%,20.46
Store B,Grains & Raw food items,18/12/2023,318,4058,100,19.00,10.00,6042.00,3180.00,2862.00,3.18,28.62,8%,40.58
Store D,Grains & Raw food items,18/12/2023,123,2194,74,19.00,10.00,2337.00,1230.00,1107.00,1.662162162,14.96,6%,29.65
Store E,Grains & Raw food items,18/12/2023,1016,3394,50,19.00,10.00,19304.00,10160.00,9144.00,20.32,182.88,30%,67.88
Store A,Grains & Raw food items,18/12/2023,811,1738,171,19.00,10.00,15409.00,8110.00,7299.00,4.742690058,42.68,47%,10.16
Store E,Grains & Raw food items,18/12/2023,439,1875,107,19.00,10.00,8341.00,4390.00,3951.00,4.102803738,36.93,23%,17.52
Store E,Grains & Raw food items,18/12/2023,543,1555,35,19.00,10.00,10317.00,5430.00,4887.00,15.51428571,139.63,35%,44.43
Store B,Grains & Raw food items,19/12/2023,803,850,114,19.00,10.00,15257.00,8030.00,7227.00,7.043859649,63.39,94%,7.46
Store D,Grains & Raw food items,19/12/2023,1451,967,156,19.00,10.00,27569.00,14510.00,13059.00,9.301282051,83.71,150%,6.20
Store E,Grains & Raw food items,19/12/2023,1970,3362,13,19.00,10.00,37430.00,19700.00,17730.00,151.5384615,1363.85,59%,258.62
Store D,Grains & Raw food items,19/12/2023,1016,893,26,19.00,10.00,19304.00,10160.00,9144.00,39.07692308,351.69,114%,34.35
Store A,Grains & Raw food items,19/12/2023,1345,3004,112,19.00,10.00,25555.00,13450.00,12105.00,12.00892857,108.08,45%,26.82
Store C,Grains & Raw food items,19/12/2023,407,2035,160,19.00,10.00,7733.00,4070.00,3663.00,2.54375,22.89,20%,12.72
Store E,Grains & Raw food items,19/12/2023,414,3954,112,19.00,10.00,7866.00,4140.00,3726.00,3.696428571,33.27,10%,35.30
Store E,Grains & Raw food items,19/12/2023,1743,4622,46,19.00,10.00,33117.00,17430.00,15687.00,37.89130435,341.02,38%,100.48
Store A,Grains & Raw food items,19/12/2023,165,1700,28,19.00,10.00,3135.00,1650.00,1485.00,5.892857143,53.04,10%,60.71
Store B,Grains & Raw food items,19/12/2023,312,2029,176,19.00,10.00,5928.00,3120.00,2808.00,1.772727273,15.95,15%,11.53
Store D,Grains & Raw food items,19/12/2023,583,2881,141,19.00,10.00,11077.00,5830.00,5247.00,4.134751773,37.21,20%,20.43
Store D,Grains & Raw food items,19/12/2023,617,4888,104,19.00,10.00,11723.00,6170.00,5553.00,5.932692308,53.39,13%,47.00
Store D,Grains & Raw food items,19/12/2023,561,749,67,19.00,10.00,10659.00,5610.00,5049.00,8.373134328,75.36,75%,11.18
Store E,Grains & Raw food items,19/12/2023,165,1980,33,19.00,10.00,3135.00,1650.00,1485.00,5,45.00,8%,60.00
Store E,Grains & Raw food items,19/12/2023,488,4599,28,19.00,10.00,9272.00,4880.00,4392.00,17.42857143,156.86,11%,164.25
Store A,Grains & Raw food items,19/12/2023,1111,2654,148,19.00,10.00,21109.00,11110.00,9999.00,7.506756757,67.56,42%,17.93
Store D,Grains & Raw food items,19/12/2023,1906,1744,152,19.00,10.00,36214.00,19060.00,17154.00,12.53947368,112.86,109%,11.47
Store E,Grains & Raw food items,19/12/2023,1250,4072,32,19.00,10.00,23750.00,12500.00,11250.00,39.0625,351.56,31%,127.25
Store E,Grains & Raw food items,20/12/2023,1532,4436,24,19.00,10.00,29108.00,15320.00,13788.00,63.83333333,574.50,35%,184.83
Store D,Grains & Raw food items,20/12/2023,1549,3405,40,19.00,10.00,29431.00,15490.00,13941.00,38.725,348.53,45%,85.13
Store D,Grains & Raw food items,20/12/2023,257,1462,189,19.00,10.00,4883.00,2570.00,2313.00,1.35978836,12.24,18%,7.74
Store E,Grains & Raw food items,20/12/2023,966,3058,89,19.00,10.00,18354.00,9660.00,8694.00,10.85393258,97.69,32%,34.36
Store D,Grains & Raw food items,20/12/2023,254,3366,122,19.00,10.00,4826.00,2540.00,2286.00,2.081967213,18.74,8%,27.59
Store A,Grains & Raw food items,20/12/2023,222,3155,115,19.00,10.00,4218.00,2220.00,1998.00,1.930434783,17.37,7%,27.43
Store A,Grains & Raw food items,20/12/2023,148,2520,86,19.00,10.00,2812.00,1480.00,1332.00,1.720930233,15.49,6%,29.30
Store D,Grains & Raw food items,20/12/2023,1062,3923,61,19.00,10.00,20178.00,10620.00,9558.00,17.40983607,156.69,27%,64.31
Store D,Grains & Raw food items,20/12/2023,788,2726,135,19.00,10.00,14972.00,7880.00,7092.00,5.837037037,52.53,29%,20.19
Store D,Grains & Raw food items,20/12/2023,1220,2554,31,19.00,10.00,23180.00,12200.00,10980.00,39.35483871,354.19,48%,82.39
Store C,Grains & Raw food items,20/12/2023,1133,2392,103,19.00,10.00,21527.00,11330.00,10197.00,11,99.00,47%,23.22
Store E,Grains & Raw food items,21/12/2023,830,2473,11,19.00,10.00,15770.00,8300.00,7470.00,75.45454545,679.09,34%,224.82
Store E,Grains & Raw food items,21/12/2023,498,2180,96,19.00,10.00,9462.00,4980.00,4482.00,5.1875,46.69,23%,22.71
Store B,Grains & Raw food items,21/12/2023,856,2217,198,19.00,10.00,16264.00,8560.00,7704.00,4.323232323,38.91,39%,11.20
Store D,Grains & Raw food items,21/12/2023,896,4399,76,19.00,10.00,17024.00,8960.00,8064.00,11.78947368,106.11,20%,57.88
Store E,Grains & Raw food items,21/12/2023,1345,3905,88,19.00,10.00,25555.00,13450.00,12105.00,15.28409091,137.56,34%,44.38
Store C,Grains & Raw food items,21/12/2023,509,3060,142,19.00,10.00,9671.00,5090.00,4581.00,3.584507042,32.26,17%,21.55
Store A,Grains & Raw food items,21/12/2023,1990,1031,152,19.00,10.00,37810.00,19900.00,17910.00,13.09210526,117.83,193%,6.78
Store D,Grains & Raw food items,21/12/2023,1601,3239,154,19.00,10.00,30419.00,16010.00,14409.00,10.3961039,93.56,49%,21.03
Store D,Grains & Raw food items,21/12/2023,1254,4351,139,19.00,10.00,23826.00,12540.00,11286.00,9.021582734,81.19,29%,31.30
Store A,Grains & Raw food items,21/12/2023,1671,729,59,19.00,10.00,31749.00,16710.00,15039.00,28.3220339,254.90,229%,12.36
Store C,Grains & Raw food items,21/12/2023,1004,1798,81,19.00,10.00,19076.00,10040.00,9036.00,12.39506173,111.56,56%,22.20
Store A,Fast food,22/12/2023,1590,4676,128,14.00,10.00,22260.00,15900.00,6360.00,12.421875,49.69,34%,36.53
Store B,Fast food,22/12/2023,1464,4208,41,14.00,10.00,20496.00,14640.00,5856.00,35.70731707,142.83,35%,102.63
Store D,Fast food,22/12/2023,1084,4849,39,14.00,10.00,15176.00,10840.00,4336.00,27.79487179,111.18,22%,124.33
Store C,Fast food,22/12/2023,1110,704,124,14.00,10.00,15540.00,11100.00,4440.00,8.951612903,35.81,158%,5.68
Store A,Fast food,22/12/2023,277,4928,156,14.00,10.00,3878.00,2770.00,1108.00,1.775641026,7.10,6%,31.59
Store A,Fast food,22/12/2023,1706,2871,40,14.00,10.00,23884.00,17060.00,6824.00,42.65,170.60,59%,71.78
Store D,Fast food,22/12/2023,1737,4481,10,14.00,10.00,24318.00,17370.00,6948.00,173.7,694.80,39%,448.10
Store D,Fast food,22/12/2023,1867,3471,65,14.00,10.00,26138.00,18670.00,7468.00,28.72307692,114.89,54%,53.40
Store B,Fast food,22/12/2023,468,4601,20,14.00,10.00,6552.00,4680.00,1872.00,23.4,93.60,10%,230.05
Store B,Fast food,22/12/2023,793,2479,84,14.00,10.00,11102.00,7930.00,3172.00,9.44047619,37.76,32%,29.51
Store D,Fast food,22/12/2023,369,1833,147,14.00,10.00,5166.00,3690.00,1476.00,2.510204082,10.04,20%,12.47
Store B,Fast food,22/12/2023,669,2847,148,14.00,10.00,9366.00,6690.00,2676.00,4.52027027,18.08,23%,19.24
Store C,Fast food,22/12/2023,1984,1694,197,14.00,10.00,27776.00,19840.00,7936.00,10.07106599,40.28,117%,8.60
Store D,Fast food,22/12/2023,498,1677,116,14.00,10.00,6972.00,4980.00,1992.00,4.293103448,17.17,30%,14.46
Store D,Fast food,22/12/2023,1887,3460,26,14.00,10.00,26418.00,18870.00,7548.00,72.57692308,290.31,55%,133.08
Store E,Fast food,22/12/2023,863,4020,72,14.00,10.00,12082.00,8630.00,3452.00,11.98611111,47.94,21%,55.83
Store C,Fast food,22/12/2023,1159,1307,45,14.00,10.00,16226.00,11590.00,4636.00,25.75555556,103.02,89%,29.04
Store C,Fast food,22/12/2023,170,2131,198,14.00,10.00,2380.00,1700.00,680.00,0.858585859,3.43,8%,10.76
Store D,Fast food,22/12/2023,1552,4642,174,14.00,10.00,21728.00,15520.00,6208.00,8.91954023,35.68,33%,26.68
Store D,Fast food,22/12/2023,256,1137,37,14.00,10.00,3584.00,2560.00,1024.00,6.918918919,27.68,23%,30.73
Store E,Fast food,23/12/2023,308,2583,47,14.00,10.00,4312.00,3080.00,1232.00,6.553191489,26.21,12%,54.96
Store B,Fast food,23/12/2023,1587,3049,170,14.00,10.00,22218.00,15870.00,6348.00,9.335294118,37.34,52%,17.94
Store A,Fast food,23/12/2023,768,1856,47,14.00,10.00,10752.00,7680.00,3072.00,16.34042553,65.36,41%,39.49
Store B,Fast food,23/12/2023,1562,3253,191,14.00,10.00,21868.00,15620.00,6248.00,8.178010471,32.71,48%,17.03
Store E,Fast food,23/12/2023,794,2672,143,14.00,10.00,11116.00,7940.00,3176.00,5.552447552,22.21,30%,18.69
Store A,Fast food,23/12/2023,1931,849,70,14.00,10.00,27034.00,19310.00,7724.00,27.58571429,110.34,227%,12.13
Store C,Fast food,23/12/2023,1363,2102,70,14.00,10.00,19082.00,13630.00,5452.00,19.47142857,77.89,65%,30.03
Store C,Fast food,23/12/2023,1804,1765,165,14.00,10.00,25256.00,18040.00,7216.00,10.93333333,43.73,102%,10.70
Store C,Fast food,23/12/2023,1670,554,56,14.00,10.00,23380.00,16700.00,6680.00,29.82142857,119.29,301%,9.89
Store A,Fast food,23/12/2023,1796,1583,103,14.00,10.00,25144.00,17960.00,7184.00,17.4368932,69.75,113%,15.37
Store E,Fast food,23/12/2023,178,2706,177,14.00,10.00,2492.00,1780.00,712.00,1.005649718,4.02,7%,15.29
Store A,Fast food,23/12/2023,1216,4019,138,14.00,10.00,17024.00,12160.00,4864.00,8.811594203,35.25,30%,29.12
Store D,Fast food,23/12/2023,582,4082,50,14.00,10.00,8148.00,5820.00,2328.00,11.64,46.56,14%,81.64
Store B,Fast food,23/12/2023,1499,4159,21,14.00,10.00,20986.00,14990.00,5996.00,71.38095238,285.52,36%,198.05
Store B,Fast food,23/12/2023,1642,2038,49,14.00,10.00,22988.00,16420.00,6568.00,33.51020408,134.04,81%,41.59
Store B,Fast food,24/12/2023,1022,2130,39,14.00,10.00,14308.00,10220.00,4088.00,26.20512821,104.82,48%,54.62
Store B,Fast food,24/12/2023,1783,3914,47,14.00,10.00,24962.00,17830.00,7132.00,37.93617021,151.74,46%,83.28
Store D,Fast food,24/12/2023,875,4629,152,14.00,10.00,12250.00,8750.00,3500.00,5.756578947,23.03,19%,30.45
Store C,Fast food,24/12/2023,1723,3709,42,14.00,10.00,24122.00,17230.00,6892.00,41.02380952,164.10,46%,88.31
Store A,Fast food,24/12/2023,1437,3077,174,14.00,10.00,20118.00,14370.00,5748.00,8.25862069,33.03,47%,17.68
Store C,Fast food,24/12/2023,467,640,151,14.00,10.00,6538.00,4670.00,1868.00,3.092715232,12.37,73%,4.24
Store E,Fast food,24/12/2023,1334,4931,156,14.00,10.00,18676.00,13340.00,5336.00,8.551282051,34.21,27%,31.61
Store E,Fast food,24/12/2023,786,4186,55,14.00,10.00,11004.00,7860.00,3144.00,14.29090909,57.16,19%,76.11
Store E,Fast food,24/12/2023,1863,1091,129,14.00,10.00,26082.00,18630.00,7452.00,14.44186047,57.77,171%,8.46
Store A,Fast food,24/12/2023,652,2369,28,14.00,10.00,9128.00,6520.00,2608.00,23.28571429,93.14,28%,84.61
Store E,Fast food,24/12/2023,666,2651,21,14.00,10.00,9324.00,6660.00,2664.00,31.71428571,126.86,25%,126.24
Store B,Fast food,24/12/2023,1997,920,133,14.00,10.00,27958.00,19970.00,7988.00,15.01503759,60.06,217%,6.92
Store D,Fast food,24/12/2023,1235,4009,189,14.00,10.00,17290.00,12350.00,4940.00,6.534391534,26.14,31%,21.21
Store A,Fast food,25/12/2023,1568,4070,120,14.00,10.00,21952.00,15680.00,6272.00,13.06666667,52.27,39%,33.92
Store A,Fast food,25/12/2023,856,597,106,14.00,10.00,11984.00,8560.00,3424.00,8.075471698,32.30,143%,5.63
Store C,Fast food,25/12/2023,1497,1988,69,14.00,10.00,20958.00,14970.00,5988.00,21.69565217,86.78,75%,28.81
Store A,Fast food,25/12/2023,927,1742,27,14.00,10.00,12978.00,9270.00,3708.00,34.33333333,137.33,53%,64.52
Store E,Fast food,25/12/2023,355,4398,127,14.00,10.00,4970.00,3550.00,1420.00,2.795275591,11.18,8%,34.63
Store B,Fast food,25/12/2023,1917,1741,109,14.00,10.00,26838.00,19170.00,7668.00,17.58715596,70.35,110%,15.97
Store C,Fast food,25/12/2023,1770,4205,48,14.00,10.00,24780.00,17700.00,7080.00,36.875,147.50,42%,87.60
Store E,Fast food,25/12/2023,146,3200,165,14.00,10.00,2044.00,1460.00,584.00,0.884848485,3.54,5%,19.39
Store B,Fast food,25/12/2023,1016,2673,74,14.00,10.00,14224.00,10160.00,4064.00,13.72972973,54.92,38%,36.12
Store B,Fast food,25/12/2023,1412,1270,44,14.00,10.00,19768.00,14120.00,5648.00,32.09090909,128.36,111%,28.86
Store C,Fast food,25/12/2023,340,2913,16,14.00,10.00,4760.00,3400.00,1360.00,21.25,85.00,12%,182.06
Store B,Fast food,25/12/2023,876,2848,97,14.00,10.00,12264.00,8760.00,3504.00,9.030927835,36.12,31%,29.36
Store D,Fast food,26/12/2023,471,3903,164,14.00,10.00,6594.00,4710.00,1884.00,2.87195122,11.49,12%,23.80
Store C,Fast food,26/12/2023,1594,3961,126,14.00,10.00,22316.00,15940.00,6376.00,12.65079365,50.60,40%,31.44
Store C,Fast food,26/12/2023,514,541,157,14.00,10.00,7196.00,5140.00,2056.00,3.27388535,13.10,95%,3.45
Store E,Fast food,26/12/2023,1697,560,47,14.00,10.00,23758.00,16970.00,6788.00,36.10638298,144.43,303%,11.91
Store E,Fast food,26/12/2023,1337,4425,69,14.00,10.00,18718.00,13370.00,5348.00,19.37681159,77.51,30%,64.13
Store C,Fast food,26/12/2023,1129,1908,191,14.00,10.00,15806.00,11290.00,4516.00,5.910994764,23.64,59%,9.99
Store E,Fast food,26/12/2023,678,2392,153,14.00,10.00,9492.00,6780.00,2712.00,4.431372549,17.73,28%,15.63
Store E,Fast food,26/12/2023,1640,1859,66,14.00,10.00,22960.00,16400.00,6560.00,24.84848485,99.39,88%,28.17
Store D,Fast food,26/12/2023,1772,4249,142,14.00,10.00,24808.00,17720.00,7088.00,12.47887324,49.92,42%,29.92
Store D,Fast food,26/12/2023,278,2282,198,14.00,10.00,3892.00,2780.00,1112.00,1.404040404,5.62,12%,11.53
Store D,Fast food,27/12/2023,1427,3534,100,14.00,10.00,19978.00,14270.00,5708.00,14.27,57.08,40%,35.34
Store B,Fast food,27/12/2023,429,654,49,14.00,10.00,6006.00,4290.00,1716.00,8.755102041,35.02,66%,13.35
Store A,Fast food,27/12/2023,160,3388,34,14.00,10.00,2240.00,1600.00,640.00,4.705882353,18.82,5%,99.65
Store A,Fast food,27/12/2023,1016,4849,107,14.00,10.00,14224.00,10160.00,4064.00,9.495327103,37.98,21%,45.32
Store E,Fast food,27/12/2023,664,3542,159,14.00,10.00,9296.00,6640.00,2656.00,4.176100629,16.70,19%,22.28
Store D,Fast food,27/12/2023,1488,2425,51,14.00,10.00,20832.00,14880.00,5952.00,29.17647059,116.71,61%,47.55
Store D,Fast food,27/12/2023,868,3089,86,14.00,10.00,12152.00,8680.00,3472.00,10.09302326,40.37,28%,35.92
Store D,Fast food,27/12/2023,1091,1241,144,14.00,10.00,15274.00,10910.00,4364.00,7.576388889,30.31,88%,8.62
Store B,Fast food,27/12/2023,371,1106,48,14.00,10.00,5194.00,3710.00,1484.00,7.729166667,30.92,34%,23.04
Store E,Fast food,27/12/2023,359,995,72,14.00,10.00,5026.00,3590.00,1436.00,4.986111111,19.94,36%,13.82
Store B,Fast food,27/12/2023,205,1708,49,14.00,10.00,2870.00,2050.00,820.00,4.183673469,16.73,12%,34.86
Store C,Fast food,28/12/2023,822,4642,41,14.00,10.00,11508.00,8220.00,3288.00,20.04878049,80.20,18%,113.22
Store A,Fast food,28/12/2023,670,1737,143,14.00,10.00,9380.00,6700.00,2680.00,4.685314685,18.74,39%,12.15
Store B,Fast food,28/12/2023,1543,1263,72,14.00,10.00,21602.00,15430.00,6172.00,21.43055556,85.72,122%,17.54
Store C,Fast food,28/12/2023,996,3510,99,14.00,10.00,13944.00,9960.00,3984.00,10.06060606,40.24,28%,35.45
Store B,Fast food,28/12/2023,776,2290,127,14.00,10.00,10864.00,7760.00,3104.00,6.11023622,24.44,34%,18.03
Store D,Fast food,28/12/2023,1917,2438,129,14.00,10.00,26838.00,19170.00,7668.00,14.86046512,59.44,79%,18.90
Store A,Fast food,28/12/2023,318,1191,192,14.00,10.00,4452.00,3180.00,1272.00,1.65625,6.63,27%,6.20
Store A,Fast food,28/12/2023,773,1026,166,14.00,10.00,10822.00,7730.00,3092.00,4.656626506,18.63,75%,6.18
Store E,Fast food,28/12/2023,1984,952,137,14.00,10.00,27776.00,19840.00,7936.00,14.48175182,57.93,208%,6.95
Store E,Fast food,28/12/2023,1284,2139,140,14.00,10.00,17976.00,12840.00,5136.00,9.171428571,36.69,60%,15.28
Store A,Fast food,28/12/2023,311,3308,99,14.00,10.00,4354.00,3110.00,1244.00,3.141414141,12.57,9%,33.41
Store C,Fast food,28/12/2023,807,3911,98,14.00,10.00,11298.00,8070.00,3228.00,8.234693878,32.94,21%,39.91
Store D,Fast food,28/12/2023,641,857,127,14.00,10.00,8974.00,6410.00,2564.00,5.047244094,20.19,75%,6.75
Store D,Fast food,28/12/2023,1272,3574,167,14.00,10.00,17808.00,12720.00,5088.00,7.616766467,30.47,36%,21.40
Store D,Fast food,29/12/2023,1284,4906,183,14.00,10.00,17976.00,12840.00,5136.00,7.016393443,28.07,26%,26.81
Store C,Fast food,29/12/2023,1285,1245,177,14.00,10.00,17990.00,12850.00,5140.00,7.259887006,29.04,103%,7.03
Store B,Fast food,29/12/2023,1378,2613,170,14.00,10.00,19292.00,13780.00,5512.00,8.105882353,32.42,53%,15.37
Store D,Fast food,29/12/2023,199,2091,91,14.00,10.00,2786.00,1990.00,796.00,2.186813187,8.75,10%,22.98
Store A,Fast food,29/12/2023,722,4268,89,14.00,10.00,10108.00,7220.00,2888.00,8.112359551,32.45,17%,47.96
Store A,Fast food,29/12/2023,620,4675,120,14.00,10.00,8680.00,6200.00,2480.00,5.166666667,20.67,13%,38.96
Store E,Fast food,29/12/2023,562,4854,27,14.00,10.00,7868.00,5620.00,2248.00,20.81481481,83.26,12%,179.78
Store C,Fast food,29/12/2023,548,1286,53,14.00,10.00,7672.00,5480.00,2192.00,10.33962264,41.36,43%,24.26
